feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,Label
8.34937193627451,1.8895680147058822,0.4945365101725714,0.22722402628036562,0.9993280943026704,0.05163075811906029,9.188361242258464,0.813082,0.075037844,0.062140718,0.053183075,0.048680805,0.044835113,0.04084873,0.037096836,0.034986395,0.0348457,0.03550228,0.03625266,0.03517399,0.03808171,0.04014525,0.041927397,0.042443283,0.04816492,0.07541303,0.21535861,0.22783366,0.27407575,0.24889116,0.17540097,0.13778825,0.10678823,0.041317716,0.007738278,0.0005158852,0.0,0.0,0.0,0.813082,0.075037844,0.062140718,0.053183075,0.048680805,0.044835113,0.04084873,0.037096836,0.034986395,0.0348457,0.03550228,0.03625266,0.03517399,0.03808171,0.04014525,0.041927397,0.042443283,0.04816492,0.07541303,0.21535861,0.22783366,0.27407575,0.24889116,0.17540097,0.13778825,0.10678823,0.041317716,0.007738278,0.0005158852,0.0,0.0,0.0,0.813082,0.075037844,0.062140718,0.053183075,0.048680805,0.044835113,0.04084873,0.037096836,0.034986395,0.0348457,0.03550228,0.03625266,0.03517399,0.03808171,0.04014525,0.041927397,0.042443283,0.04816492,0.07541303,0.21535861,0.22783366,0.27407575,0.24889116,0.17540097,0.13778825,0.10678823,0.041317716,0.007738278,0.0005158852,0.0,0.0,0.0,0.16654231739816877,0.0007608455615900375,0.0003067744367017761,7.4047223366707384e-06,-3.072193867060063e-10,-1.5599647153809216e-07,-1.7368579627382367e-10,207.20001220703125,157.69047940868984,0.0,449.00000000000006,0.6118774414062502,2.416733815418812,-20.000000000000007,42.00000000000001,-0.24249267578125008,2.673862526019583,-20.0,12.500000000000014,0.0025024414062499545,0.4536229349182902,-3.500000000000009,5.000000000000001,Benign
7.50482536764706,1.7922334558823532,0.4915940255310928,0.109892194191558,0.9992806243565409,0.012076294344235095,10.109862408926956,0.7614551,0.15290767,0.08964341,0.07519769,0.073256366,0.0673753,0.07034438,0.07142924,0.0649201,0.06640464,0.07656804,0.08142134,0.0749693,0.07525478,0.072342806,0.09278379,0.11630804,0.15068087,0.24843214,0.19002119,0.22353755,0.21097605,0.18288398,0.1597023,0.12413043,0.10820017,0.045621075,0.015130894,5.7097714e-05,0.0,0.0,0.0,0.7614551,0.15290767,0.08964341,0.07519769,0.073256366,0.0673753,0.07034438,0.07142924,0.0649201,0.06640464,0.07656804,0.08142134,0.0749693,0.07525478,0.072342806,0.09278379,0.11630804,0.15068087,0.24843214,0.19002119,0.22353755,0.21097605,0.18288398,0.1597023,0.12413043,0.10820017,0.045621075,0.015130894,5.7097714e-05,0.0,0.0,0.0,0.7614551,0.15290767,0.08964341,0.07519769,0.073256366,0.0673753,0.07034438,0.07142924,0.0649201,0.06640464,0.07656804,0.08142134,0.0749693,0.07525478,0.072342806,0.09278379,0.11630804,0.15068087,0.24843214,0.19002119,0.22353755,0.21097605,0.18288398,0.1597023,0.12413043,0.10820017,0.045621075,0.015130894,5.7097714e-05,0.0,0.0,0.0,0.17102540055309612,0.00015797821647716567,8.069041519706949e-06,7.69595465026326e-06,-5.954493475210469e-11,2.952163328938569e-08,1.1505715007730089e-11,200.7860107421875,144.5275496261233,0.0,446.0000000000001,0.59283447265625,1.6845550613818658,-27.999999999999996,21.0,-0.3438110351562499,2.4988255595745206,-25.00000000000003,17.99999999999997,-0.0019531250000000048,0.46655982474743735,-6.000000000000009,9.499999999999996,Benign
12.401256127450978,2.3318321078431374,0.4283044773362129,0.06558723966164319,0.998996113178908,0.004301686006433822,10.671610705674322,0.5375608,0.22706386,0.14403255,0.11463679,0.10707022,0.090263076,0.07318809,0.06334486,0.05068928,0.04626987,0.038368504,0.038569387,0.054104276,0.058523685,0.07680397,0.06910349,0.08791945,0.1505947,0.14416647,0.17423184,0.2116629,0.2365723,0.18407507,0.20938623,0.24668336,0.3003859,0.32107675,0.2026232,0.12896639,0.00040176444,0.0,0.0,0.5375608,0.22706386,0.14403255,0.11463679,0.10707022,0.090263076,0.07318809,0.06334486,0.05068928,0.04626987,0.038368504,0.038569387,0.054104276,0.058523685,0.07680397,0.06910349,0.08791945,0.1505947,0.14416647,0.17423184,0.2116629,0.2365723,0.18407507,0.20938623,0.24668336,0.3003859,0.32107675,0.2026232,0.12896639,0.00040176444,0.0,0.0,0.5375608,0.22706386,0.14403255,0.11463679,0.10707022,0.090263076,0.07318809,0.06334486,0.05068928,0.04626987,0.038368504,0.038569387,0.054104276,0.058523685,0.07680397,0.06910349,0.08791945,0.1505947,0.14416647,0.17423184,0.2116629,0.2365723,0.18407507,0.20938623,0.24668336,0.3003859,0.32107675,0.2026232,0.12896639,0.00040176444,0.0,0.0,0.16666666666666666,3.1794993996251825e-33,9.012615599214357e-34,1.0014017332460398e-34,3.008416294044518e-68,-5.646608953090683e-51,0.0,249.86431884765625,157.27435005152864,2.0000000000000004,463.00000000000006,0.55438232421875,2.334879638041476,-14.000000000000004,29.00000000000001,0.2541503906250001,3.268102545647403,-16.500000000000014,24.5,-0.0017089843749999634,0.5681923427474018,-4.000000000000003,5.500000000000004,Benign
8.21482843137255,1.6868259803921568,0.5450774644186749,0.17230310068271965,0.9992671942959541,0.029688358504879424,9.321086821143647,0.83207345,0.08039213,0.09972193,0.08718234,0.074741885,0.053231288,0.052190453,0.051149618,0.05422256,0.04138559,0.036181416,0.030382477,0.03722225,0.029093822,0.050852235,0.06661346,0.10824686,0.12371071,0.17560378,0.20846443,0.16395633,0.13426775,0.1287662,0.1933971,0.19195975,0.12836967,0.014472567,4.9563583e-05,0.00019825433,4.9563583e-05,4.9563583e-05,0.0,0.83207345,0.08039213,0.09972193,0.08718234,0.074741885,0.053231288,0.052190453,0.051149618,0.05422256,0.04138559,0.036181416,0.030382477,0.03722225,0.029093822,0.050852235,0.06661346,0.10824686,0.12371071,0.17560378,0.20846443,0.16395633,0.13426775,0.1287662,0.1933971,0.19195975,0.12836967,0.014472567,4.9563583e-05,0.00019825433,4.9563583e-05,4.9563583e-05,0.0,0.83207345,0.08039213,0.09972193,0.08718234,0.074741885,0.053231288,0.052190453,0.051149618,0.05422256,0.04138559,0.036181416,0.030382477,0.03722225,0.029093822,0.050852235,0.06661346,0.10824686,0.12371071,0.17560378,0.20846443,0.16395633,0.13426775,0.1287662,0.1933971,0.19195975,0.12836967,0.014472567,4.9563583e-05,0.00019825433,4.9563583e-05,4.9563583e-05,0.0,0.16666666666666666,3.1794993996251825e-33,9.012615599214357e-34,1.0014017332460398e-34,3.008416294044518e-68,-5.646608953090683e-51,0.0,197.1842041015625,149.73637123249102,6.000000000000001,468.0000000000001,0.4710693359375,2.0573264135170746,-22.5,19.999999999999996,0.27539062500000006,2.6225916395731503,-21.499999999999986,25.5,0.002075195312500053,0.4417641969125498,-3.5000000000000187,4.4999999999999964,Benign
13.003523284313724,2.5043198529411765,0.3787202851160617,0.04380759333182397,0.9982007140161139,0.0019191052335264679,10.895657787428366,0.40623465,0.15313824,0.130383,0.08987997,0.07948483,0.065223195,0.06275118,0.058060687,0.06021578,0.065857045,0.07378017,0.07828051,0.10262036,0.13215779,0.24041942,0.32003102,0.4577033,0.4306379,0.26133648,0.1752596,0.15421577,0.114409976,0.09285907,0.073970325,0.0567296,0.057046525,0.062877946,0.0668712,0.03150236,6.338503e-05,0.0,0.0,0.40623465,0.15313824,0.130383,0.08987997,0.07948483,0.065223195,0.06275118,0.058060687,0.06021578,0.065857045,0.07378017,0.07828051,0.10262036,0.13215779,0.24041942,0.32003102,0.4577033,0.4306379,0.26133648,0.1752596,0.15421577,0.114409976,0.09285907,0.073970325,0.0567296,0.057046525,0.062877946,0.0668712,0.03150236,6.338503e-05,0.0,0.0,0.40623465,0.15313824,0.130383,0.08987997,0.07948483,0.065223195,0.06275118,0.058060687,0.06021578,0.065857045,0.07378017,0.07828051,0.10262036,0.13215779,0.24041942,0.32003102,0.4577033,0.4306379,0.26133648,0.1752596,0.15421577,0.114409976,0.09285907,0.073970325,0.0567296,0.057046525,0.062877946,0.0668712,0.03150236,6.338503e-05,0.0,0.0,0.1666679137636205,3.258244266382843e-09,9.221907169704143e-10,1.0892495288759326e-12,2.5326334465900917e-23,5.233834833462989e-17,-2.3460081642609298e-23,218.54959106445312,120.40737735217418,0.0,462.00000000000006,0.44833374023437506,1.9552724836444522,-37.00000000000001,31.500000000000004,-0.2608947753906251,3.405493351333778,-37.00000000000001,17.500000000000014,0.0001525878906249626,0.5931714707478127,-9.499999999999996,10.5,Benign
10.037653186274511,2.046262254901961,0.4751174591102293,0.09167144465346372,0.9989599502112847,0.008403653764853062,9.834768116097859,0.7568471,0.054170486,0.07721977,0.055056997,0.04609857,0.040452894,0.04189931,0.039099798,0.03382739,0.035087172,0.039753016,0.045445353,0.047171716,0.042925794,0.050951052,0.056969993,0.07969267,0.16587086,0.31597117,0.38329935,0.25106925,0.16769055,0.12569793,0.06350218,0.022676017,0.009285036,0.008025257,0.0020529728,0.0,0.0,0.0,0.0,0.7568471,0.054170486,0.07721977,0.055056997,0.04609857,0.040452894,0.04189931,0.039099798,0.03382739,0.035087172,0.039753016,0.045445353,0.047171716,0.042925794,0.050951052,0.056969993,0.07969267,0.16587086,0.31597117,0.38329935,0.25106925,0.16769055,0.12569793,0.06350218,0.022676017,0.009285036,0.008025257,0.0020529728,0.0,0.0,0.0,0.0,0.7568471,0.054170486,0.07721977,0.055056997,0.04609857,0.040452894,0.04189931,0.039099798,0.03382739,0.035087172,0.039753016,0.045445353,0.047171716,0.042925794,0.050951052,0.056969993,0.07969267,0.16587086,0.31597117,0.38329935,0.25106925,0.16769055,0.12569793,0.06350218,0.022676017,0.009285036,0.008025257,0.0020529728,0.0,0.0,0.0,0.0,0.16603043437810316,0.00018811529259087501,6.85435300705994e-05,5.518517090047009e-07,2.851020939004713e-12,-6.9505260835069616e-09,1.841515671969187e-12,196.73492431640625,138.97752665821304,0.0,438.50000000000006,0.41357421875,1.97439389887861,-9.500000000000007,17.5,-0.33679199218749994,2.9668022165758923,-29.000000000000014,19.50000000000003,-0.0020141601562499887,0.546592199910148,-5.000000000000001,5.000000000000011,Benign
9.730039828431371,1.9959099264705882,0.4886204768553662,0.11557280381645203,0.9990954531776853,0.013357072981996109,9.641423314050254,0.505712,0.49954277,0.15106392,0.09914423,0.07157383,0.05732458,0.045095336,0.036851518,0.03941747,0.04040018,0.039199095,0.041601267,0.037834223,0.03477691,0.033193663,0.03881693,0.04242019,0.119289726,0.26030818,0.3995796,0.34662265,0.19446681,0.121910274,0.08926256,0.071955994,0.069772206,0.056724038,0.032320146,0.0017470348,0.0,0.0,0.0,0.505712,0.49954277,0.15106392,0.09914423,0.07157383,0.05732458,0.045095336,0.036851518,0.03941747,0.04040018,0.039199095,0.041601267,0.037834223,0.03477691,0.033193663,0.03881693,0.04242019,0.119289726,0.26030818,0.3995796,0.34662265,0.19446681,0.121910274,0.08926256,0.071955994,0.069772206,0.056724038,0.032320146,0.0017470348,0.0,0.0,0.0,0.505712,0.49954277,0.15106392,0.09914423,0.07157383,0.05732458,0.045095336,0.036851518,0.03941747,0.04040018,0.039199095,0.041601267,0.037834223,0.03477691,0.033193663,0.03881693,0.04242019,0.119289726,0.26030818,0.3995796,0.34662265,0.19446681,0.121910274,0.08926256,0.071955994,0.069772206,0.056724038,0.032320146,0.0017470348,0.0,0.0,0.0,0.16666666666666666,3.1794993996251825e-33,9.012615599214357e-34,1.0014017332460398e-34,3.008416294044518e-68,-5.646608953090683e-51,0.0,196.35003662109375,146.6886478912553,10.000000000000002,450.50000000000006,0.4112548828125,2.1346284136429055,-10.000000000000002,26.500000000000014,0.1948242187500001,2.924632316694007,-22.500000000000014,21.500000000000014,0.0009155273437500413,0.5127754039876357,-3.500000000000009,4.000000000000003,Benign
14.229396446078436,2.20219056372549,0.4956902742656105,0.11396575833855141,0.9991111359563702,0.0129881940736811,9.823074377599179,0.6581325,0.20335257,0.10688571,0.062354404,0.03755015,0.031996958,0.029934345,0.03025167,0.026708206,0.034376897,0.03263161,0.030727658,0.035593312,0.035487536,0.040406078,0.047122795,0.041040726,0.045853492,0.04823343,0.06991732,0.09197143,0.11238601,0.119155616,0.12878115,0.1578693,0.17463464,0.21477628,0.43806747,0.37322733,0.006610942,0.0,0.0,0.6581325,0.20335257,0.10688571,0.062354404,0.03755015,0.031996958,0.029934345,0.03025167,0.026708206,0.034376897,0.03263161,0.030727658,0.035593312,0.035487536,0.040406078,0.047122795,0.041040726,0.045853492,0.04823343,0.06991732,0.09197143,0.11238601,0.119155616,0.12878115,0.1578693,0.17463464,0.21477628,0.43806747,0.37322733,0.006610942,0.0,0.0,0.6581325,0.20335257,0.10688571,0.062354404,0.03755015,0.031996958,0.029934345,0.03025167,0.026708206,0.034376897,0.03263161,0.030727658,0.035593312,0.035487536,0.040406078,0.047122795,0.041040726,0.045853492,0.04823343,0.06991732,0.09197143,0.11238601,0.119155616,0.12878115,0.1578693,0.17463464,0.21477628,0.43806747,0.37322733,0.006610942,0.0,0.0,0.16666666666666666,3.1794993996251825e-33,9.012615599214357e-34,1.0014017332460398e-34,3.008416294044518e-68,-5.646608953090683e-51,0.0,257.694580078125,179.06006789611243,3.0000000000000004,467.5000000000001,0.47552490234375,2.5114141957398166,-10.500000000000005,29.500000000000004,0.22119140625000017,3.4910547864445496,-19.5,33.50000000000001,0.0012817382812499415,0.5161558041698538,-4.4999999999999964,4.000000000000003,Benign
7.5244485294117665,1.6700367647058825,0.5538827155725644,0.19850468736701168,0.9992614086451812,0.03940411090667505,9.103668744655442,0.9173193,0.12121567,0.08862165,0.07196248,0.060799565,0.05330081,0.05206522,0.044992533,0.043671727,0.045077745,0.051000055,0.049764466,0.055473745,0.056624122,0.08022816,0.06727576,0.096759506,0.115463786,0.109924935,0.097100355,0.102724425,0.12274951,0.11243872,0.08627829,0.046015088,0.033787005,0.009629084,0.0,0.0,0.0,0.0,0.0,0.9173193,0.12121567,0.08862165,0.07196248,0.060799565,0.05330081,0.05206522,0.044992533,0.043671727,0.045077745,0.051000055,0.049764466,0.055473745,0.056624122,0.08022816,0.06727576,0.096759506,0.115463786,0.109924935,0.097100355,0.102724425,0.12274951,0.11243872,0.08627829,0.046015088,0.033787005,0.009629084,0.0,0.0,0.0,0.0,0.0,0.9173193,0.12121567,0.08862165,0.07196248,0.060799565,0.05330081,0.05206522,0.044992533,0.043671727,0.045077745,0.051000055,0.049764466,0.055473745,0.056624122,0.08022816,0.06727576,0.096759506,0.115463786,0.109924935,0.097100355,0.102724425,0.12274951,0.11243872,0.08627829,0.046015088,0.033787005,0.009629084,0.0,0.0,0.0,0.0,0.0,0.17955975135934243,0.0007966813343775495,0.0003310376022623321,1.499598506830642e-05,-9.082731024904042e-10,-3.7333682270887906e-07,5.398101342301046e-10,152.09353637695312,142.66489876693421,0.0,428.00000000000006,0.501678466796875,1.8041159106005427,-15.000000000000004,17.500000000000007,0.202301025390625,2.57565249871743,-13.500000000000028,17.500000000000014,0.000579833984375021,0.45959447427567934,-5.000000000000001,5.5,Benign
13.546492034313726,2.2806219362745104,0.45983549214146313,0.10210748995513508,0.9987314341153721,0.01042593950493801,10.456781298966243,0.7546526,0.22059536,0.13155591,0.096813194,0.07707981,0.06894726,0.059678547,0.05674844,0.054535907,0.058064,0.063146845,0.06482119,0.07367132,0.10237443,0.16486348,0.18035121,0.18854356,0.20163934,0.18190596,0.15356164,0.15637214,0.1643253,0.13442624,0.10255382,0.086049534,0.05650925,0.0936439,0.10213523,0.06936585,0.0,0.0,0.0,0.7546526,0.22059536,0.13155591,0.096813194,0.07707981,0.06894726,0.059678547,0.05674844,0.054535907,0.058064,0.063146845,0.06482119,0.07367132,0.10237443,0.16486348,0.18035121,0.18854356,0.20163934,0.18190596,0.15356164,0.15637214,0.1643253,0.13442624,0.10255382,0.086049534,0.05650925,0.0936439,0.10213523,0.06936585,0.0,0.0,0.0,0.7546526,0.22059536,0.13155591,0.096813194,0.07707981,0.06894726,0.059678547,0.05674844,0.054535907,0.058064,0.063146845,0.06482119,0.07367132,0.10237443,0.16486348,0.18035121,0.18854356,0.20163934,0.18190596,0.15356164,0.15637214,0.1643253,0.13442624,0.10255382,0.086049534,0.05650925,0.0936439,0.10213523,0.06936585,0.0,0.0,0.0,0.16669917243694993,5.359750632807811e-08,1.2209222972523017e-08,2.577180945863337e-10,-2.0184928059842078e-19,-4.6138055887171196e-14,-4.101774576309781e-19,197.72271728515625,146.18646118361252,0.0,460.00000000000006,0.48742675781249994,1.8157115592283017,-11.500000000000004,17.999999999999993,-0.21313476562499994,3.4751509897787325,-32.000000000000014,27.5,-0.0022583007812500525,0.5231702001076768,-5.000000000000001,3.5000000000000084,Benign
