feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,Label
829.693244485294,4.41766237745098,0.9759906211502607,0.9756988147756818,0.05141433899326988,0.9519881771546701,0.2970284099813323,0.99997413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040485407,0.0052074743,0.002812345,0.00064900273,0.0,0.0,0.0,0.0,0.0,0.0,0.19412174494986723,0.008705301028427637,0.0001970119074238852,1.804396103474754e-05,1.0547529020064325e-09,1.1467177007984321e-06,-2.1191668191969127e-10,4.71771240234375,28.1970089670655,0.0,302.50000000000006,0.08404541015625,10.849968580828666,-199.5,184.5,-0.028015136718749976,11.696873176419402,-199.50000000000003,189.50000000000003,0.6696166992187502,26.492063821215922,-204.5,200.50000000000003,Benign
2819.04784007353,14.70715379901961,0.9214762849684343,0.9204614023107449,0.028093555620087685,0.847249193143863,0.8859149411307593,0.99976915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010055446,0.016085532,0.008257559,0.005298202,0.002068367,0.0011614677,1.5910517e-05,0.0,0.0,0.0,0.19534988371090217,0.011754703040836902,0.00011884653613628398,2.226239222897841e-05,1.066922638932707e-09,1.8348334151396386e-06,4.1590377988345663e-10,15.770477294921875,51.47294461852632,0.0,312.0,-0.02493286132812499,17.888386126501867,-213.50000000000006,202.5,0.016387939453125066,19.36940340956005,-198.0,218.00000000000006,0.9795227050781248,49.595783005074615,-219.00000000000003,222.50000000000003,Benign
7052.583808210784,35.09563419117647,0.8207493543839497,0.8183152886894778,-0.025168399677764523,0.6696399117029433,1.8933226067151463,0.9989575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062422226,0.019904446,0.023757461,0.023673333,0.021183176,0.008665079,0.00028603175,0.0,0.0,0.0,0.1655339062297889,0.00027359865467350156,0.00018315253574970684,3.1098644223537675e-06,-1.8852006558256434e-11,-5.091708517748474e-08,7.178545777990995e-11,37.67022705078125,78.66017486729564,0.0,328.50000000000006,-0.14385986328124994,22.723332695124867,-216.50000000000003,217.00000000000003,-0.16400146484375,21.86404068113321,-217.00000000000003,220.50000000000003,2.975036621093751,80.75655970522435,-224.00000000000003,224.50000000000003,Benign
5832.200827205883,30.534589460784314,0.8364340310698453,0.8345035007277566,-0.018948391186036466,0.6963960927268809,1.625144473388348,0.99862355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013650322,0.040017612,0.029434027,0.009816898,0.0006666824,8.33353e-05,0.0,0.0,0.0,0.0,0.20808876432589096,0.008890871345191504,6.675480642662454e-05,0.00011738502308202331,8.843624004324177e-09,1.079590748951122e-06,-5.4557004472341295e-09,32.732177734375,71.66796004025574,0.0,306.5,0.07006835937500006,21.23542204683123,-209.0,204.5,-0.09625244140625006,23.326722854687464,-214.00000000000006,201.00000000000003,0.58294677734375,72.83732739414575,-218.50000000000003,215.00000000000006,Benign
3544.186810661765,18.603998161764707,0.8997863582880464,0.8986512031955605,0.019536807249450523,0.8075739850048285,1.0740681084212684,0.9995594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011397411,0.022617744,0.013924803,0.006712882,0.00078880385,0.0,0.0,0.0,0.0,0.0,0.460541451360604,0.15377460205365265,0.010983831537229288,0.007921721839082577,7.379672386635635e-05,0.0030980178076633596,3.7808499470886635e-06,20.000030517578125,57.339543309375784,0.0,300.00000000000006,-0.08193969726562501,18.835762108325795,-202.50000000000003,199.50000000000006,-0.257598876953125,20.766194549216216,-204.50000000000003,200.00000000000003,2.228302001953125,56.07070698053032,-210.00000000000003,211.00000000000003,Benign
3303.7953125,17.452236519607844,0.9052341845069427,0.904150029203132,0.02779757684731275,0.8174872753080246,1.0086682445066577,0.9995471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010546049,0.024430877,0.013579844,0.0036116606,0.00024077737,0.0,1.6051825e-05,0.0,0.0,0.0,0.3482993364877126,0.041890303504752056,0.007944471372553932,0.0007291525917540134,7.139238563338984e-07,2.1292872824405225e-05,1.603152160978488e-06,18.865203857421875,55.58788567865826,0.0,305.00000000000006,0.127410888671875,20.175369867795784,-207.50000000000006,207.5,-0.02987670898437498,20.333855398704507,-203.00000000000006,204.50000000000003,0.033477783203125,53.69097975085011,-218.00000000000003,209.00000000000006,Benign
2051.014813112745,10.405131740196076,0.946403773570887,0.9457641111666419,0.019570905530162563,0.8944697539708282,0.644594941880769,0.99991524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00368845,0.00678047,0.006262517,0.006545037,0.005273699,0.00015695533,0.0,0.0,0.0,0.0,0.23228747869062077,0.019651271026778237,0.003792816890619334,0.0004671060810938029,5.560537800807376e-07,5.260022970912872e-05,2.781306392537678e-07,10.968963623046875,44.485223245009635,0.0,318.50000000000006,0.187347412109375,13.107373271447594,-199.5,210.00000000000003,-0.06417846679687503,13.499291897531188,-204.0,209.0,0.374176025390625,43.23661984529723,-215.00000000000003,216.50000000000003,Benign
17350.330836397057,87.15534620098039,0.5511539221592326,0.5473059286833067,-0.21538333188226425,0.2995437795718969,3.9499532697331055,0.98962516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01907416,0.05864416,0.07896229,0.089605115,0.05015359,0.0077204937,0.0002566916,0.0,0.0,0.0,0.1681734477421174,0.00013440135214349072,0.00025763778364281824,1.3197182409539245e-05,4.956799663904737e-10,1.520172447420426e-07,-5.886260766784812e-10,93.46981811523438,99.8365006553299,0.0,393.00000000000006,0.3761901855468751,34.21392044773968,-216.50000000000006,218.50000000000006,-0.03799438476562497,36.38377382447987,-221.50000000000003,218.5,2.479949951171875,126.55373755921815,-221.00000000000003,227.50000000000006,Benign
7655.964981617648,39.4311274509804,0.7884762609928304,0.7863809321891672,-0.01585791635193973,0.6183949705107035,2.128593133990739,0.99811566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016088957,0.038592912,0.03656893,0.024630856,0.008353222,0.0017495455,0.0,0.0,0.0,0.0,0.20644408061782726,0.0031060453222257534,0.00034850968984261055,2.299158566142038e-05,1.122420513695189e-09,3.684672652716078e-07,1.7250615773602324e-09,43.492767333984375,80.89969665430075,0.0,329.50000000000006,-0.192291259765625,29.209024990449564,-214.50000000000006,214.00000000000003,-0.15151977539062497,30.569680687389504,-220.00000000000003,221.00000000000003,1.7553405761718746,81.76716999300972,-222.00000000000006,220.00000000000003,Benign
6669.816881127451,33.212071078431364,0.8302064087512665,0.8277251025000438,-0.0152550011753696,0.685128845308708,1.8118814051945413,0.9990748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006109884,0.018296173,0.022748856,0.022162976,0.020037072,0.008185571,0.0004184852,0.0,0.0,0.0,0.16613881141633619,0.00041333935607016747,0.00019301880787381544,3.2014376814158413e-06,-4.2494029955202276e-11,-6.460715037386325e-08,6.728763877112976e-11,35.775634765625,77.24474891504688,0.0,336.50000000000006,0.06091308593750008,22.435795995232972,-219.00000000000006,219.50000000000006,-0.1494140625,21.6562080548033,-224.00000000000003,222.00000000000003,4.2275390625,78.34729185189377,-224.50000000000006,224.50000000000006,Benign
1135.1666207107844,5.780376838235294,0.9697842934741784,0.9692627213194223,0.06545386993279902,0.939470222939532,0.39235825177677336,0.9999701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017524562,0.003799573,0.0048541487,0.0036755055,0.0022797438,3.1016923e-05,0.0,0.0,0.0,0.0,0.22113348916817788,0.011313038816322974,0.004910361068177607,0.0002209111931871688,-1.7046687476497984e-07,-1.905150149644752e-05,-1.5452808906424554e-07,6.325469970703125,34.581033984848645,0.0,320.50000000000006,0.026824951171875014,10.2393265706411,-211.50000000000003,209.5,-0.026885986328124993,9.466677097263663,-208.0,207.00000000000003,0.3147277832031249,32.49517960813964,-215.50000000000003,212.50000000000006,Malignant
5679.578446691177,29.05773590686275,0.8481585248932286,0.8468230894621057,-0.02740353485113537,0.7171093448461455,1.586152531680696,0.99916524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012030758,0.03039959,0.020917302,0.01002839,0.0070331115,0.0028132447,1.6548498e-05,0.0,0.0021182077,0.0,0.27588883914334744,0.03396664619850516,0.002514126512917941,0.0011206080203364883,1.8470732977695213e-06,0.00018230056025905187,-3.5530644229360685e-07,30.645843505859375,69.93098655583788,0.0,329.5,-0.7568054199218752,21.692286233945016,-242.00000000000003,217.00000000000006,-0.01382446289062507,22.910541701732917,-213.00000000000006,220.00000000000003,-0.13265991210937494,71.79637360988602,-222.50000000000006,223.00000000000006,Malignant
24527.855055147058,109.02610294117648,0.5069469150908893,0.5019578287327463,-0.26879602791732754,0.25196166182609303,4.313131593270927,0.98553354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039928863,0.012262418,0.014268995,0.02235611,0.027017856,0.04191517,0.08091169,0.13715667,0.0028983897,0.0,0.17257948069457435,0.0010545530379378817,0.0007508237453547078,2.9751848519449304e-05,-8.000988859636161e-10,-5.759897198390368e-07,-4.374148364819405e-09,115.55194091796875,113.58201688842219,0.0,360.00000000000006,0.41534423828125006,34.582309520068954,-238.00000000000006,242.00000000000003,0.09674072265624994,32.49742202248634,-239.00000000000003,238.00000000000006,-2.916809082031249,153.1006203907639,-240.50000000000003,242.00000000000003,Malignant
2509.1895833333333,12.954779411764704,0.9319753746332243,0.9312068515456606,0.014839116394674138,0.8671462003655821,0.7855158644283577,0.9998451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006579801,0.013365221,0.0074655437,0.0041598263,0.0034955193,0.0016607671,0.0,0.0,0.0,0.0,0.3057676346733757,0.04656118064105606,0.018800338655348484,0.006191949685677312,6.481546225046079e-05,0.0011917857534488165,1.619172912838643e-05,13.68560791015625,48.18588539363505,0.0,318.50000000000006,-0.46490478515625006,17.08712133718024,-211.50000000000003,216.00000000000003,-0.3377685546875,16.821021504481994,-214.50000000000003,203.50000000000006,2.19482421875,47.03882707411149,-221.00000000000003,218.50000000000006,Malignant
3085.1219975490194,14.849111519607844,0.9266348129117663,0.92568795831819,0.024638595874652412,0.856898196175299,0.895400152417446,0.99988633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004030072,0.0061561735,0.004712329,0.0045219315,0.006552834,0.006441769,0.0067432313,0.0007774549,0.0,0.0,0.16723705536424557,0.001172769200962182,9.695153020271581e-05,3.2977484560198767e-06,5.4941057957162465e-11,1.1232427208449559e-07,-2.1412627140955746e-11,15.844787597656254,54.42958309860451,0.0,351.50000000000006,0.24627685546875003,15.968896718550287,-217.50000000000006,221.00000000000003,0.20751953125,15.600793619937551,-229.50000000000003,229.00000000000003,1.8897705078125004,53.47774173824044,-233.50000000000006,234.00000000000006,Malignant
3984.027941176471,20.67928921568628,0.890157771726962,0.8886702268514679,0.011991935142869373,0.7897347720922394,1.1882037825246035,0.99953574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011298396,0.022580605,0.012237231,0.011395517,0.0033344836,8.093407e-05,6.4747255e-05,0.00017805495,6.4747255e-05,4.856044e-05,0.2889162943226106,0.03200046932776082,0.015165625881463595,0.0016275255975526759,3.212480202671547e-08,-6.5054184475669e-06,-8.085715999616826e-06,22.22125244140625,60.467864253798204,0.0,314.50000000000006,0.045593261718749986,20.207172747175036,-210.50000000000003,214.50000000000003,-0.09631347656250003,20.17424102805314,-205.00000000000003,210.50000000000003,1.7176513671875,59.99218132204307,-243.50000000000006,221.00000000000003,Malignant
5235.5031709558825,26.934083946078438,0.8574705487395891,0.8558126254921424,0.00021599707514030405,0.732415249951754,1.5137368652860048,0.99928355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01333455,0.025152685,0.017455239,0.016037721,0.007631516,0.0013186205,0.0,0.0,0.0,0.0,0.24877530783888416,0.009654701135095062,0.0008378468082740007,0.001572173559618259,1.2273394196118208e-06,0.00011854296604721751,1.3226869099176303e-06,29.077545166015625,68.70080925249297,0.0,322.00000000000006,-0.012115478515625059,22.81975730703757,-210.00000000000003,205.00000000000003,0.111785888671875,24.26728316803257,-215.00000000000003,215.00000000000003,-1.5039978027343754,68.09706301105388,-222.00000000000003,220.00000000000006,Malignant
16867.93725490196,82.37852328431373,0.5858533858547275,0.5808129503025318,-0.17410752446009292,0.3373436832391313,3.7515169705579274,0.9911968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008675175,0.030498663,0.043143503,0.06874301,0.09434253,0.03218335,0.0002710992,0.0,0.0,0.0,0.1818918820271323,0.005723903706065426,0.00015473866660396278,8.648407937502194e-06,-3.0253797229597237e-10,-5.013669580087862e-07,-9.254520620946981e-11,89.48355102539062,103.76108157386143,0.0,333.50000000000006,0.48709106445312506,33.72329357833419,-220.00000000000003,222.50000000000006,-0.1950988769531251,36.96445313650862,-221.50000000000003,220.50000000000003,-0.6520080566406252,124.02288205435045,-224.50000000000003,225.00000000000003,Malignant
3473.1930606617643,17.7757506127451,0.9071322511595641,0.9059130463412373,0.014887331810804564,0.8206784475312606,1.0387540200394243,0.9996731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045217387,0.014655565,0.016082639,0.012154178,0.003447425,0.00030465616,0.0,0.0,0.0,0.0,0.2915127168714749,0.04868877991207935,0.005184329901737652,0.0017736088862837362,5.198204936611613e-06,0.00036005175067108986,1.3795607725779783e-06,18.996826171875,57.3468934525427,0.0,311.50000000000006,0.07775878906250001,17.11892380389422,-208.50000000000003,211.50000000000003,-0.07580566406250001,18.459874283954946,-215.00000000000003,214.00000000000006,1.620361328125,56.028536281941065,-215.00000000000006,220.00000000000003,Malignant
6419.968949142156,32.5930300245098,0.8293569017986415,0.8267747633337654,-0.006869187488652868,0.6835565092856039,1.8091042681151397,0.99896723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010827005,0.0285424,0.027017234,0.016022626,0.011447128,0.0032011734,0.00020112084,0.002162049,0.0,0.0,0.18195037672801528,0.002238022520305204,0.0007206464771677265,7.530238842572311e-05,1.7252309489259535e-08,3.435124482259641e-06,-3.1737539864724042e-09,35.552398681640625,75.06614667946509,0.0,334.50000000000006,-0.2392272949218751,26.2634110535842,-234.00000000000003,215.50000000000003,0.10830688476562503,26.745435161300804,-222.50000000000006,220.50000000000003,-4.312591552734375,75.42613813517819,-227.00000000000003,223.50000000000006,Malignant
17362.37930453431,82.71193321078431,0.5962908645578644,0.5934596209462081,-0.19033172606490634,0.352194321693617,3.814605143789704,0.99452645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008503836,0.025434723,0.03528228,0.045225818,0.055726036,0.050293565,0.034687202,0.008350267,0.0,0.0,0.17680406236949303,0.0020567719746754773,0.0004665001989625903,3.2691400818868306e-05,-3.930647374859607e-09,-1.4805261240083165e-06,9.212442080704984e-10,87.57113647460938,102.82219358523301,0.0,346.00000000000006,0.4350891113281251,34.10963510307048,-228.00000000000006,235.00000000000003,-0.0023498535156249167,35.94068104088027,-235.00000000000003,235.00000000000003,-5.023040771484376,126.6673163941161,-236.00000000000003,236.00000000000003,Malignant
17291.43106617647,78.55333946078431,0.6353363907875388,0.6310054785659749,-0.16175335183642414,0.398167913980275,3.5373999873188904,0.9957774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065653594,0.016563464,0.01628209,0.016957385,0.021553136,0.042393465,0.05552418,0.04539477,0.012324118,0.0,0.1812761446593869,0.001535630226378785,0.0006169203943629483,6.593655255653117e-05,-1.253808425330323e-08,-1.1439794210891843e-06,4.432558243396997e-09,83.14666748046875,107.51009163491324,0.0,361.50000000000006,-0.041198730468749944,30.67179011989272,-241.00000000000003,240.00000000000003,0.01831054687499989,30.10463219857974,-241.00000000000003,242.00000000000003,-3.223144531249999,127.52564623242138,-242.00000000000003,242.00000000000003,Malignant
